question_1,question_2,cosine_similarity
How do I lower the top rack?,What tools do I need to clean the filters?,0.006454099627293722
Where can I learn more about synaptics astra?,How do I protect my dishwasher from freezing in winter?,0.006421372294996494
What is the 'Sani Rinse' option?,What is not covered under the warranty?,0.006416643372815924
Authenticate user enrolment,Why do I see spots on my dishes after washing?,0.006372296727460326
Register admin,What is silica film on my dishes?,0.0063633539841349935
Tell me more about this demo?,Can I run my dishwasher if the filters aren’t in place?,0.006347227199273978
What if the water isn’t draining?,Can I use regular dish soap in my dishwasher?,0.006340866281272419
hello,How can I tell if my dishwasher isn’t draining well?,0.00633861460794187
Register admin,How often should I clean my dishwasher?,0.006312458264114071
Where can I learn more about synaptics astra?,What causes spots and stains on my dishes?,0.006299714784963079
Register admin,Should I use regular detergent for maintenance cleaning?,0.006268806915848873
Do I need to clean the filter in the dishwasher?,How do I move a light item clip?,0.0062409170689855555
Where can I learn more about synaptics astra?,Why are my dishes not completely clean after a wash?,0.006233300181055515
How do I activate the Control Lock feature?,What if there’s caked detergent in the dispenser?,0.0061714728056807625
hello,Is it okay to use laundry detergent in my dishwasher?,0.0061192901475130915
What if the top rack is not level?,Do I need any special products for filter cleaning?,0.006094236974616012
Register admin,What is the Heat Dry option for?,0.006091514343572141
how are you?,What does the Cancel function do?,0.006083917832136042
how are you?,Can I wash plastic dishes in the dishwasher?,0.006075229872967242
hello,How do I store the filters if I remove them for cleaning?,0.006044716172226971
Tell me more about this demo?,What if there are spots on my glasses after washing?,0.006034856519183812
Tell me more about this demo?,Is it okay to wash cookie sheets in the dishwasher?,0.006033158790449009
Does the dishwasher use a lot of water?,How do I activate the Control Lock feature?,0.005984627277477013
Who are you? What is your name?,How do I move a light item clip?,0.005980302881445278
Can I run the dishwasher overnight?,How do I replace the top rack after removing it?,0.005949699731529675
Where can I learn more about synaptics astra?,How should I load the bottom rack?,0.005911440920938815
Authenticate user enrolment,Should I rinse my dishes before putting them in the dishwasher?,0.005888327616167311
how are you?,Why are there spots on my clean dishes?,0.005845295046472
What features does the upper level wash have?,What if I need to cancel a cycle?,0.0058175183856663155
Start japanese response,What happens if I don’t use enough detergent?,0.005816819067891867
How do I remove the top rack?,Do I need any special products for filter cleaning?,0.005816238893426692
How do I raise the top rack?,What happens if I don’t clean the filters?,0.005805325224930815
Remove user,Can I use regular dish soap in the dishwasher?,0.005804419726558143
Is there a certain amount of time for the Heat Dry option?,What happens if I push the top rack all the way in while replacing it?,0.005796542973094356
How do I prevent plastic items from melting?,Should I use regular detergent for maintenance cleaning?,0.005780859221250913
Register user,What is the best way to load dishes?,0.0057808217476363645
How do I activate the Control Lock feature?,What should I do if my dishwasher smells bad?,0.005755682695353072
What happens if I push the top rack all the way in while replacing it?,Should I use regular detergent for maintenance cleaning?,0.005743062346640335
hello,How much detergent should I use in the dishwasher?,0.005738326000484004
Remove user,Can I use regular dish soap in my dishwasher?,0.005736197403144357
Where can I learn more about synaptics astra?,Why are my plastics still wet after a wash?,0.005719184439220953
How do I turn off the Control Lock?,How often should I clean the filters?,0.005709507242858866
Where can I learn more about synaptics astra?,How often should I run the dishwasher?,0.005681993407365898
How do I replace the top rack after removing it?,Do I need any special products for filter cleaning?,0.005678866951067124
Can I run a rinse cycle without detergent?,What are light item clips used for?,0.005671916969861759
Delete all users,Is it okay to stack silverware in the basket?,0.005643376544290408
Where can I learn more about synaptics astra?,How do I lower the top rack?,0.005610779682566444
Why do I see spots on my dishes after washing?,What is not covered under the warranty?,0.005601318421024678
What happens if I don’t press Start/Resume after opening the door?,What is the best way to clean tough stains in my dishwasher?,0.005537611942325611
hello,How can I fix orange stains on my plastic dishes?,0.0055234064219718305
Where can I learn more about synaptics astra?,How often should I run the dishwasher?,0.0055203653455916865
Authenticate user enrolment,Can I run a rinse cycle without detergent?,0.005517757855549352
Remove user,What is the Heat Dry option for?,0.0055100420598851755
Delete administrator,What should I do if my dishes are still dirty after a wash?,0.005492134833713892
What if I need to cancel a cycle?,How much detergent should I use?,0.005448400453478962
what's the time?,Is it safe to use vinegar in my dishwasher often?,0.005435747260390547
what's the time?,How do I start my dishwasher?,0.005413427010470245
Register user,How can I tell if the dishwasher is getting power?,0.0053925838175923856
What factors affect how much detergent I should use?,What happens if I push the top rack all the way in while replacing it?,0.005381871102067302
Remove user,How often should I add rinse aid?,0.005366845309450223
How do I prevent plastic items from melting?,What factors affect how much detergent I should use?,0.005362473757353734
How do I know when a cycle is done?,Is it safe to put fragile items on the top rack?,0.005333586488833805
Register admin,Will the dishwasher adjust the wash time?,0.0052972121477860915
Authentiate user removal,Can I run the dishwasher at a low temperature?,0.005277577048171757
Register user,What if there are spots on my glasses after washing?,0.005268885432625546
Is it safe to run the dishwasher when I'm not home?,How do I raise the top rack?,0.005226948287172492
Who are you? What is your name?,What if there are spots on my glasses after washing?,0.005220826579182398
Authenticate user enrolment,Why are my dishes still dirty after washing?,0.00520017219271823
How do I reset the delay time?,Is there a better type of detergent to use?,0.00514652451152374
what's the time?,Why does the bottom rack not fully slide into the dishwasher?,0.005073669400442935
Start japanese response,Why are my nonstick pans getting white spots?,0.005066591024009498
Remove user,How often should I run the dishwasher?,0.00505410553450803
Remove user,What is rinse aid and why do I need it?,0.00504345096442458
Delete all users,"Where should I place plastics, small plates, and glasses?",0.005031883857157893
Start japanese response,Is it okay to stack silverware in the basket?,0.005031704542037783
How do I activate the Control Lock feature?,How do I know I am using the right amount of detergent?,0.005030799249376739
Does the dishwasher use a lot of water?,What happens if I push the top rack all the way in while replacing it?,0.0050199354163835905
What type of detergent should I use?,How do I activate the Control Lock feature?,0.0050100834293260055
Authenticate user enrolment,What is the maintenance procedure for hard water stains?,0.004991946210514242
Register admin,What causes spots and stains on my dishes?,0.004957892770026194
Is it safe to put fragile items on the top rack?,How do I assemble the Upper Filter Assembly after cleaning?,0.004950712452699066
How do I reset the delay time?,How often should I clean my dishwasher?,0.004935684522897602
What should I do if my dishes smell bad after washing?,How do I move a light item clip?,0.004881450037981815
Authenticate user enrolment,How do I reset my dishwasher?,0.004871023490070063
Authenticate user enrolment,What should I do if food is stuck on the filters?,0.004821139060577873
What if I need to cancel a cycle?,How should I load silverware into the dishwasher?,0.004804925081001026
What if there are spots on my glasses after washing?,How do I move a light item clip?,0.0048019646628627444
Delete administrator,What can cause my dishwasher to pause during a wash?,0.004798828710997363
what's the time?,Is it okay to wash cookie sheets in the dishwasher?,0.004782649692878241
What do I do if the top rack won’t adjust?,Can I use regular dish soap in my dishwasher?,0.00471662449536845
Authentiate user removal,How do I fill the detergent dispenser?,0.004708876621813423
How can I help my dishwasher work better?,What if I need to cancel a cycle?,0.00469644960666998
what's the time?,Can I wash pots and pans in the dishwasher?,0.004690354874025179
What is the best way to clean tough stains in my dishwasher?,What is not covered under the warranty?,0.004687493324718375
Can I use Heat Dry with any wash cycle?,How do I know if the top rack is safe to adjust?,0.004676428540762381
Register admin,What if there are spots on my glasses after washing?,0.004643444829530677
What happens if I don’t press Start/Resume after opening the door?,How can I wash larger items?,0.00460047634356274
Who are you? What is your name?,What factors affect how much detergent I should use?,0.004595107401916668
Remove user,Is there a better type of detergent to use?,0.004587246397146041
How do I turn on the dishwasher?,What type of brush should I use for tough spots?,0.00457631132897364
What happens if I push the top rack all the way in while replacing it?,What kind of detergent should I use?,0.004498595416664711
Is it hard to remove the filters?,Why isn't my dishwasher running?,0.004489342224986717
How do I clean the filters in my dishwasher?,What happens if I don’t press Start/Resume after opening the door?,0.004450284547033372
Can I use regular dish soap in the dishwasher?,What if I need to cancel a cycle?,0.00441799332339014
Do I need to clean the filter in the dishwasher?,Is it safe to put fragile items on the top rack?,0.004401714729897539
How do I lower the top rack?,How often should I clean the filters?,0.004391043849473152
What happens if I don’t press Start/Resume after opening the door?,Can I wash the filters in the dishwasher?,0.004379298209372939
What do I do if the door won't close?,Can I use a scouring pad to clean the filters?,0.004342715426840341
Delete administrator,Can I wash pots and pans in the dishwasher?,0.004323858257898366
Remove user,How much detergent should I use?,0.0042606502849701945
What happens if I push the top rack all the way in while replacing it?,How do I remove black or gray marks from my dishes?,0.004243774468640926
Delete administrator,What should I do to stop thumping noises while the dishwasher is running?,0.0042295640574298785
How do I check the water hardness level?,Can I use a vinegar rinse in my dishwasher?,0.004214402395497802
Is it safe to leave the dishwasher running unattended?,How do I adjust the fold-down tines?,0.004199113061365646
What's the best way to load the bottom rack?,What is not covered under the warranty?,0.004163315240607875
How do I move a light item clip?,Can I overload the dishwasher?,0.0041567855491629405
hello,What should I do if food is stuck on the filters?,0.004134670797148712
How do I know if the top rack is safe to adjust?,Do I need any special products for filter cleaning?,0.004107478692129362
Authenticate user enrolment,Is it okay to run the dishwasher if the filters are dirty?,0.004104804655194763
how are you?,How can I make my dishwasher last longer?,0.004103456468869324
What if there are spots on my glasses after washing?,What happens if I push the top rack all the way in while replacing it?,0.004097343397869251
How long does a normal wash cycle take?,What should I do if the door won't close?,0.004090671465003768
How do I know when a cycle is done?,What type of brush should I use for tough spots?,0.00408906648842696
how are you?,What should I do to stop thumping noises while the dishwasher is running?,0.004082005728006231
What happens if I push the top rack all the way in while replacing it?,Is there a better type of detergent to use?,0.004073190452822693
Authenticate user enrolment,How do I store the filters if I remove them for cleaning?,0.004067819275719477
How do I replace the top rack after removing it?,Is it safe to run the dishwasher at night?,0.004058240882634104
Where can I learn more about synaptics astra?,Should I wash delicate dishes in the dishwasher?,0.004052848294811964
Who are you? What is your name?,What type of brush should I use for tough spots?,0.00405221521398688
How do I know if my water is hard or soft?,Is there anything I shouldn’t clean my dishwasher with?,0.004048780316984534
How do I fix a leaking dishwasher?,Can I use a scouring pad to clean the filters?,0.004033272653764242
hello,Can I wash the filters in the dishwasher?,0.004014196871963041
Register admin,What type of brush should I use for tough spots?,0.004005767736438889
Tell me more about this demo?,Can I use soap to clean the filters?,0.00399860098122318
Remove user,How much detergent should I use in the dishwasher?,0.003981662724920527
hello,What type of dishwasher detergent should I use?,0.0039374896516233965
Delete administrator,How do I check the water hardness level?,0.0039030529338891576
Tell me more about this demo?,What should I do if my glassware has spots?,0.003881304275301742
Register admin,What if my dishes still come out dirty?,0.0038749627264779846
How do I turn off the Control Lock?,Can I use regular dish soap in my dishwasher?,0.0038361657759061404
What happens if I push the top rack all the way in while replacing it?,What can I do about brown stains on my dishes?,0.0038120961660272658
Register admin,Can I wash plastic dishes in the dishwasher?,0.003807983839909941
How do I raise the top rack?,How often should I clean the filters?,0.003766670994118644
How do I activate the Control Lock feature?,How should I clean my dishwasher if it smells bad?,0.0037314280281897094
What if I need to cancel a cycle?,Is it okay to use laundry detergent in my dishwasher?,0.0037105105082337574
How do I move a light item clip?,Is there anything I shouldn’t clean my dishwasher with?,0.0037053582295403266
Register user,How often should I run the dishwasher?,0.003688152705567645
what's the time?,Can I wash pots and pans in the dishwasher?,0.0036633911521045323
How do I replace the top rack after removing it?,Why are my dishes still dirty after washing?,0.003660743928465767
Register user,How can I prevent rust on my dishwasher?,0.003657822640900664
Register user,What options can I add to my cycle?,0.0036456693975055084
what's the time?,What kind of detergent should I use?,0.003644528092519854
How much detergent should I use?,How do I activate the Control Lock feature?,0.0036331104370275757
"OK, thank you.",Can labels from bottles clog the dishwasher?,0.003629355075924906
How do I reset the delay time?,How often should I clean my dishwasher?,0.0036291852505342947
Authenticate user enrolment,What happens if I don’t use rinse aid?,0.0035802468062467343
Remove user,What are some options I can choose for washing?,0.0035734446821142542
How do I load the dishwasher correctly?,What if I need to cancel a cycle?,0.0035480662708841527
What happens if I don’t press Start/Resume after opening the door?,What can I do about brown stains on my dishes?,0.0035308158211985116
Where can I learn more about synaptics astra?,Does the dishwasher use a lot of water?,0.0035104407378657443
Can I use regular dish soap in the dishwasher?,How do I reset the delay time?,0.0034947068716280234
How do I know which wash cycle to choose?,Who can I call?,0.0034496429462094573
Is there a certain amount of time for the Heat Dry option?,What do I do if the top rack won’t adjust?,0.003429276663060976
Can I use Heat Dry with any wash cycle?,What are EZ Adjust Tines?,0.0033627073250852586
Is it safe to put fragile items on the top rack?,How can I tell if I need more rinse aid?,0.003336061736077518
how are you?,Can I use regular dish soap in my dishwasher?,0.0033324919546629667
Authentiate user removal,Can I set a delay for starting the dishwasher?,0.0033092938518339
How can I remove the silverware basket from the door?,Do I need any special products for filter cleaning?,0.003308708168960856
Authenticate user enrolment,How can I keep my dishwasher clean?,0.0032790038259047916
Can I set a delay for starting the dishwasher?,What type of brush should I use for tough spots?,0.003238988463829487
Remove user,Why are my dishes still dirty after a wash?,0.0031789062863559715
What does the Sani Rinse option do?,How do I remove the top rack?,0.003174492054428331
Where can I learn more about synaptics astra?,What if the dishwasher does not start?,0.0031527901243391734
what's the time?,How can I clean the filter in the dishwasher?,0.003119415710163498
Register user,Can I use a scouring pad to clean the filters?,0.003103501280923616
what's the time?,Can I wash plastic items in the dishwasher?,0.003059417551799129
Can I use regular dish soap in my dishwasher?,What is not covered under the warranty?,0.003036570762661052
Remove user,Do I need to use rinse aid in my dishwasher?,0.003000633066973124
How do I activate the Control Lock feature?,Can I use regular dish soap in my dishwasher?,0.002989428747670504
What do I do if the top rack won’t adjust?,What type of brush should I use for tough spots?,0.002988779389181767
Register user,Can I wash plastic dishes in the dishwasher?,0.002955714729427878
What should I do to stop thumping noises while the dishwasher is running?,How do I know if my water is hard or soft?,0.0029469142625139153
How do I check the water hardness level?,Can I stop the dishwasher while it's running?,0.002939945164768948
How long does a normal wash cycle take?,Who can I call?,0.0029366522699181847
Where can I learn more about synaptics astra?,Can I wash pots and pans in the dishwasher?,0.0029275747210136885
How do I reset the delay time?,What can I do about brown stains on my dishes?,0.002911172810833782
Where can I learn more about synaptics astra?,What options can I add to my cycle?,0.0029024707282295443
How can I ensure my dishwasher smells fresh?,How do I turn off the Control Lock?,0.0028787670400517995
Remove user,How do I know when a cycle is done?,0.002874671014846484
How do I reset the delay time?,Can I wash plastic dishes in the dishwasher?,0.0028469487433258195
Authenticate user enrolment,Do I need any special products for filter cleaning?,0.002798839150914474
what's the time?,What is silica film on my dishes?,0.0027950186678598124
Is it safe to put fragile items on the top rack?,How can I make my dishes dry better?,0.002777417558952104
How do I reset the delay time?,Is it hard to remove the filters?,0.0027752313254670313
How do I know I am using the right amount of detergent?,Who can I call?,0.0027262287973409613
Is it safe to put fragile items on the top rack?,Why do I hear a hissing sound from the dishwasher?,0.002701421827762465
Can I delay the wash cycle for less than 4 hours?,How do I keep the top rack in place after adjusting?,0.0026922585446762124
Can I use regular dish soap in the dishwasher?,How do I know if my water is hard or soft?,0.0026861579239693123
Where can I learn more about synaptics astra?,Why do I see spots on my dishes after washing?,0.002679030265270003
What if the water isn’t draining?,Is it okay to wash cookie sheets in the dishwasher?,0.002676236715670098
Register admin,Why does the bottom rack not fully slide into the dishwasher?,0.002667056223561736
Register user,How can I solve the problem of filming on my dishes?,0.002663959514164031
Authentiate user removal,How often should I run the dishwasher?,0.0025936325394626536
Remove user,Can I wash plastic items in the dishwasher?,0.0025426714014248446
How do I activate the Control Lock feature?,Should I use regular detergent for maintenance cleaning?,0.002509331462476722
How do I turn off the Control Lock?,How do I load dishes properly?,0.002476075892214727
What should I do if I opened the door during the wash cycle?,What are the cup shelves for?,0.0024568351992185905
Delete administrator,How do I know if my water is hard or soft?,0.0024341565275453544
Delete administrator,How much water does the dishwasher use?,0.002432908010409837
Where can I learn more about synaptics astra?,What can I do if my dishes are still dirty after a wash?,0.0024163112924656116
hello,How often should I clean my dishwasher?,0.0024140655060480784
What cleaning cycles can I choose from?,How do I remove the top rack?,0.00240868355652768
How do I check the rinse aid level?,Is it hard to remove the filters?,0.0023823173151177133
What should I do if the door won't close?,Do I need any special products for filter cleaning?,0.002352703378684394
What is the best way to clean the inside of my dishwasher?,Who can I call?,0.0023509005017636926
Register admin,What if I have very hard water?,0.0022749101762899945
Delete all users,Will the dishwasher adjust the wash time?,0.00226178016162068
How do I lower the top rack?,What causes spots and stains on my dishes?,0.0022249848516425427
Delete all users,What are the cup shelves for?,0.002214130186729668
How do I turn off the Control Lock?,What do I need to do before storing my dishwasher for the winter?,0.0022092273400472033
What are EZ Adjust Tines?,What should I do if the dishwasher doesn't start?,0.0021594898378852175
How does the Heat Dry option work?,How do I remove the top rack?,0.002135858946744791
what's the time?,What type of detergent should I use?,0.002121605774654721
What if I need to cancel a cycle?,Can I wash any type of dish in the dishwasher?,0.002113042663751702
How can I prevent hard water spots on my dishes?,What is not covered under the warranty?,0.002112933742936846
How do I move a light item clip?,Why do I hear a hissing sound from the dishwasher?,0.0020539413557397086
How do I move a light item clip?,Can I use a vinegar rinse in my dishwasher?,0.002023104774441723
what's the time?,Can I pause the dishwasher during a cycle?,0.0020059607761793302
What kind of cycles does the dishwasher have?,Is it safe to put fragile items on the top rack?,0.0019540813707409344
What does the overfill protection float do?,Can I run a rinse cycle without detergent?,0.0019395273737143719
How can I ensure my dishwasher smells fresh?,How do I reset the delay time?,0.0019246333087896694
How do I turn off the Control Lock?,Should I wash delicate dishes in the dishwasher?,0.001881576082880941
what's the time?,How can I tell if my dishes are sanitized?,0.0018788028547881558
What should I do if the door won't close?,Is it safe to put fragile items on the top rack?,0.0018772207017894067
What happens if I don’t use rinse aid?,How do I reset the delay time?,0.0018700408118913136
Where can I learn more about synaptics astra?,How can I tell if my dishes are sanitized?,0.0018315295845930113
Authenticate user enrolment,How can I tell if my dishes are sanitized?,0.0018217569299226397
What type of detergent should I use?,What happens if I push the top rack all the way in while replacing it?,0.0018102641535551883
hello,What is covered under the warranty for my dishwasher?,0.0017209028192577728
Register admin,Can I overload the dishwasher?,0.0017191418397001224
Register user,Can I use regular dish soap in the dishwasher?,0.0017010035317831453
Can I wash plastic items in the dishwasher?,Who can I call?,0.001655634791526322
Delete administrator,How do I prevent odor buildup in my dishwasher?,0.0016521715610412213
How do I move a light item clip?,Can I leave water in the dishwasher?,0.0016291156956405664
Tell me more about this demo?,How can I remove the silverware basket from the door?,0.0016196417440522705
Can I use regular dish soap in the dishwasher?,Who can I call?,0.0015783714323861428
Tell me more about this demo?,Why do I see spots on my dishes after washing?,0.0015744944410416087
hello,What should I check after installing my dishwasher?,0.0015726365234343415
Register admin,What type of detergent should I use?,0.001538400745253042
Is it safe to run the dishwasher when I'm not home?,How do I remove the top rack?,0.0015227214673879594
Register admin,What options can I add to my cycle?,0.0015122537644770978
What if I need to cancel a cycle?,Can I use regular dish soap in my dishwasher?,0.001510795456522565
What happens if I push the top rack all the way in while replacing it?,How do I clean the outside of my dishwasher?,0.0015070461138052844
Authenticate user enrolment,How do I remove white residue from the dishwasher?,0.0015037574746952723
Delete all users,How do I protect my dishwasher from freezing in winter?,0.0014597284741594344
Remove user,What should I do if my dishes are still dirty after a wash?,0.0014589557630254437
what's the time?,Why do I see spots on my dishes after washing?,0.0014191053178803275
What if I need to cancel a cycle?,What water pressure do I need for my dishwasher?,0.0014126450195201222
What happens if I don’t press Start/Resume after opening the door?,How do I move a light item clip?,0.0014038293211982612
Tell me more about this demo?,How do I remove the top rack?,0.0013723953959451328
Who are you? What is your name?,What options can I add to my cycle?,0.0013550270212773843
Tell me more about this demo?,What do I do after the cycle ends?,0.0013538399118154017
How do I move a light item clip?,Is it okay to wash cookie sheets in the dishwasher?,0.0013314743316243534
Register user,"Where should I place plastics, small plates, and glasses?",0.0013241471038179372
How do I reset the delay time?,How can I wash larger items?,0.001305322378350099
Register user,How can I avoid bad smells in my dishwasher?,0.0012552104432855815
How do I move a light item clip?,What can I do about brown stains on my dishes?,0.0012375529691488986
How do I reset the delay time?,Can I wash pots in the dishwasher?,0.0011850616351796323
Register admin,What does the overfill protection float do?,0.0011774708918591975
How do I activate the Control Lock feature?,Why is there condensation on my kitchen counter?,0.0011699447822466347
Tell me more about this demo?,How do I prevent my dishes from chipping?,0.001164124460052597
Authenticate user enrolment,How can I prevent hard water spots on my dishes?,0.0011419859907818748
How do I fix a leaking dishwasher?,Is it hard to remove the filters?,0.0011415634924920896
what's the time?,How do I remove white residue from the dishwasher?,0.001134690432124448
How do I move a light item clip?,Why isn't my dishwasher running?,0.0011106251537282667
What are EZ Adjust Tines?,What tools do I need to clean the filters?,0.0011058855996531405
Where can I learn more about synaptics astra?,How do I know if I need to clean the filters?,0.0010987716291191458
How do I reset the delay time?,Is it safe to use vinegar in my dishwasher often?,0.0010734013022651815
Authenticate user enrolment,How should I load my dishes into the dishwasher?,0.0010667410665863783
How do I turn off the Control Lock?,Why are my plastics still wet after a wash?,0.001052239723917546
How do I know which wash cycle to choose?,How do I replace the top rack after removing it?,0.0009998484992022813
Can I wash any type of dish in the dishwasher?,How do I reset the delay time?,0.000983633032718062
Register admin,Can I wash plastic items in the dishwasher?,0.0009645438484264315
Remove user,What if my dishes are still dirty after a wash?,0.0009120907975289829
How do I move a light item clip?,What can I do if my dishes do not dry completely?,0.0008866030736686195
hello,What is the 'Sani Rinse' option?,0.0008553562332058555
Delete administrator,What if my dishes are still dirty after a wash?,0.0008535514952833457
What are some options I can choose for washing?,How do I replace the top rack after removing it?,0.0008378877709336492
Where can I learn more about synaptics astra?,What if my dishes are coming out dirty?,0.0008319613108740374
Remove user,What features does the upper level wash have?,0.0008210009482494064
How do I know if my water is hard or soft?,Is it safe to run the dishwasher when I'm not home?,0.0007982374886349036
Authentiate user removal,How much detergent should I use in the dishwasher?,0.0007873464729711808
How do I reset the delay time?,Is it safe to run the dishwasher when I'm not home?,0.0007711044092561393
How do I load the silverware basket?,What type of brush should I use for tough spots?,0.0007699545362604226
How do I reset the delay time?,How do I know if I need to clean the lower filter?,0.0007621682780184005
Who are you? What is your name?,Can I put aluminum items in the dishwasher?,0.0007271280764172133
Is it safe to put fragile items on the top rack?,What's the best way to choose a wash cycle?,0.0007236347875069181
Delete all users,What can cause my dishwasher to pause during a wash?,0.0006595384454944654
Start japanese response,Can I use a scouring pad to clean the filters?,0.000646008047548499
Why does my dishwasher have an optical water sensor?,What happens if I push the top rack all the way in while replacing it?,0.0006449563910282483
Who are you? What is your name?,How do I know which wash cycle to choose?,0.0006106697364395841
Can I wash plastic dishes in the dishwasher?,Who can I call?,0.0005886389303033238
What kind of cycles does the dishwasher have?,How do I turn off the Control Lock?,0.0005401328781125762
Tell me more about this demo?,What should I avoid putting in the dishwasher?,0.0005160028089582169
what's the time?,How do I store the filters if I remove them for cleaning?,0.000499949334520057
hello,What if there’s caked detergent in the dispenser?,0.0004941419489010793
How do I know if my water is hard or soft?,How do I load the silverware basket?,0.0004772794221085375
Register admin,Can I use regular dish soap in the dishwasher?,0.00047130538922478954
How do I activate the Control Lock feature?,How do I load dishes properly?,0.0004669670860027661
how are you?,Can I overload the dishwasher?,0.0004458825707731734
Remove user,What can I do if my dishes are still dirty after a wash?,0.00044287345574008216
hello,What type of detergent should I use?,0.00037237207407711526
What does the Sani Rinse option do?,How do I reset the delay time?,0.0003515123953204682
Register user,How do I replace the top rack after removing it?,0.00032843920894871925
Register user,Is it safe to wash glass dishes in the dishwasher?,0.00031920309532407383
Is it safe to leave the dishwasher running unattended?,What are EZ Adjust Tines?,0.00029971542580565017
Authenticate user enrolment,Can I wash pots and pans in the dishwasher?,0.000292467776471083
What happens if I don’t press Start/Resume after opening the door?,How do I adjust the fold-down tines?,0.0002802788711215136
What if I need to cancel a cycle?,How should I clean my dishwasher if it smells bad?,0.0002647179934002937
Authentiate user removal,How do I fix a leaking dishwasher?,0.0002635107775531484
How much detergent should I use?,Who can I call?,0.000243763755732887
What do I do after the cycle ends?,Is it safe to put fragile items on the top rack?,0.00021760551287917235
Can I use any detergent in the dishwasher?,How do I move a light item clip?,0.00021026874865043635
Who are you? What is your name?,How can I prevent rust on my dishwasher?,0.00019984564938559796
Authenticate user enrolment,Can I fit tall items in the dishwasher?,0.0001926048956185089
Remove user,What if my dishes still have spots after washing?,0.00018136395752665056
Authenticate user enrolment,Is it safe to run the dishwasher at night?,0.000156811339316984
Can I open the door and add dishes while it's running?,How do I move a light item clip?,0.0001533591374813098
Register user,What do I do if I smell something bad in the dishwasher?,0.00011295174046039441
how are you?,What if the top rack is not level?,0.00010779033321848142
How should I load silverware into the dishwasher?,Who can I call?,9.305069595337556e-05
Register admin,What should I do if the dishwasher smells bad?,8.773424654459627e-05
Delete all users,What should I do if my dishwasher leaks?,4.35293465701897e-05
Where can I learn more about synaptics astra?,Will the dishwasher adjust the wash time?,3.247442898365177e-05
Authenticate user enrolment,What is the 'Sani Rinse' option?,2.1430113737974134e-05
Delete administrator,How do I add detergent to the dishwasher?,1.8798484840883145e-05
Is it okay to stack silverware in the basket?,Is there a certain amount of time for the Heat Dry option?,-6.292397641486161e-05
Authentiate user removal,Can I wash pots and pans in the dishwasher?,-6.689813369999131e-05
Delete all users,How can I fix my dishwasher if it won't fill?,-9.621546067917902e-05
How do I choose a washing cycle?,How do I move a light item clip?,-0.0001008641702103418
Where can I learn more about synaptics astra?,When should I clean the filters?,-0.00010240268775717556
hello,What is not covered under the warranty?,-0.00014429952758254067
what's the time?,How do I set up my dishwasher?,-0.00016870512449820851
Register user,How do I know if I need to clean the lower filter?,-0.0001720537647095944
Register user,What's the best way to choose a wash cycle?,-0.0001732455293289581
Can I wash plastic dishes in the dishwasher?,How do I reset the delay time?,-0.0002051153093287697
Where can I learn more about synaptics astra?,What should I do in summer if I won’t use my dishwasher?,-0.0002205204112908088
what's the time?,What can I put in the dishwasher?,-0.00023797823386079858
What does the 'High Temp' option do?,How do I reset the delay time?,-0.00026648408853830255
Register user,Is the overfill protection float important?,-0.0002757797803409831
What is the best way to load dishes?,What does the Clean light mean?,-0.00027617291569557306
What happens if I don’t press Start/Resume after opening the door?,How do I clean the filters in the dishwasher?,-0.0003511559403272628
What if I need to cancel a cycle?,What can trigger a need for maintenance?,-0.0003702289565500859
Register user,How do I protect my dishwasher from freezing in winter?,-0.0003783832446755571
Authenticate user enrolment,How long does a normal wash cycle take?,-0.00047879261633811815
what's the time?,What should I do if the Upper Filter does not seem locked in?,-0.0005208189079754198
Register user,How can I avoid spots on my dishes?,-0.000531600748481062
Is it safe to put fragile items on the top rack?,Why isn't my dishwasher running?,-0.0005613619203903783
Register user,What does the Sani Rinse option do?,-0.0005809334248801385
hello,Is it okay to wash cookie sheets in the dishwasher?,-0.0006572961850426287
what's the time?,Why is there detergent left in the dispenser?,-0.000676880098034174
How do I activate the Control Lock feature?,What can I do if my dishes do not dry completely?,-0.0006915695311132258
Register user,What should I do to stop thumping noises while the dishwasher is running?,-0.0007050426660965732
Where can I learn more about synaptics astra?,How often should I clean the filters?,-0.0007160071740615268
How do I know if my water is hard or soft?,Is it safe to use vinegar in my dishwasher often?,-0.0007491209412873897
Delete administrator,What if dishes are still dirty after a wash cycle?,-0.0007566172918943466
What type of brush should I use for tough spots?,What can cause my dishwasher to pause during a wash?,-0.0007824602381530932
Authenticate user enrolment,What if dishes are still dirty after a wash cycle?,-0.0008074935518976034
how are you?,Can I wash the filters in the dishwasher?,-0.0008165152458152677
How do I adjust the fold-down tines?,Why are my dishes still dirty after washing?,-0.0008177246161322552
Delete administrator,Can I open the door and add dishes while it's running?,-0.0008686240330319246
What if there are spots on my glasses after washing?,How do I unlock the silverware basket?,-0.0009068841700897723
hello,Does the dishwasher use a lot of water?,-0.000909878454415862
Can I use regular dish soap in the dishwasher?,How do I turn off the Control Lock?,-0.0009284417471658521
what's the time?,What should I do if I can't lift the top rack?,-0.0009408286773828142
Authenticate user enrolment,What should I do if my dishes are still dirty after a wash?,-0.0009737024526235549
what's the time?,Why are there spots on my clean dishes?,-0.0009817682225967753
Is it hard to remove the filters?,How can I tell if I need more rinse aid?,-0.0009830769981836098
Is there a certain amount of time for the Heat Dry option?,How do I remove the top rack?,-0.0010202229087783038
