question_1,question_2,cosine_similarity
Can I wash plastic dishes in the dishwasher?,Use Fahrenheit for temperature,0.01323826210986332
Register admin,get the bulb status,0.013237889759218587
Register admin,Get the bulb status,0.013237889759218587
What should I do if food is stuck on the filters?,Please update brightness,0.013237307153723845
How can I tell if my dishwasher isn’t draining well?,Dim the light,0.013236940296549078
How do I move a light item clip?,Set max cooling to,0.01323465619606513
What if I have very hard water?,Tell me more about this demo?,0.013232278247871725
How do I check the water hardness level?,Use Fahrenheit for temperature,0.013229995549362446
How do I clean the dishwasher filters?,Update the thermostat temperature,0.013228482575799477
How often should I clean the dishwasher?,Please set the thermostat to cooling,0.013227987279831772
What should I do if my dishwasher leaks?,Set the mode to heating,0.013226104288923776
How do I put the filters back in my dishwasher?,Power on the light,0.013225632272682954
What are some options I can choose for washing?,How do I remove the top rack?,0.013221769458979918
When should I clean the filters?,Switch to heating more,0.013218618465940486
How do I know when to refill the rinse aid?,What is the lowest heat setting?,0.013209563331883487
Can I use regular dish soap in my dishwasher?,Register user,0.013209556756064387
What causes spots and stains on my dishes?,change color,0.013209410796362783
What causes spots and stains on my dishes?,Change color,0.013209410796362783
What's the best way to dry my dishes?,change the temperature,0.013207093924435018
What's the best way to dry my dishes?,Change the temperature,0.013207093924435018
How do I start my dishwasher?,What is the configured temperature?,0.01320627017424058
How do I know if the dishwasher is done washing?,Set the light color to,0.013195079209911241
Do I need any special products for filter cleaning?,Please set the system to heating,0.01319033812858891
What's the best way to choose a wash cycle?,What is the configured temperature?,0.013188029465084662
How can I tell if the dishwasher is getting power?,What is the bulb color,0.01318719009745205
How can I tell if the dishwasher is getting power?,What is the bulb color,0.01318719009745205
What is the maintenance procedure for hard water stains?,Set the mode to heating,0.013184963134729995
What if my dishes still come out dirty?,Adjust the thermostat to,0.013182336483463605
What should I check if my dishwasher is making loud noises?,turn off the bulb,0.013180214748745575
What should I check if my dishwasher is making loud noises?,Turn off the bulb,0.013180214748745575
How do I load the dishwasher?,please tell me the mode of the thermostat,0.013179459599379995
How do I load the dishwasher?,please tell me the mode of the thermostat,0.013179459599379995
What should I do if my dishwasher is not starting?,Switch the unit to Celsius,0.01317787735502502
What should I do if the clean light is flashing?,Switch to auto more,0.013173018377026306
What causes spots and stains on my dishes?,Please set the system to off,0.013172872478935865
Please update the more heating,Delete all users,0.013172607598738135
What happens if I don’t use rinse aid?,Please update light color,0.013171029931277466
What happens if I don’t use rinse aid?,Please update light color,0.013171029931277466
What happens if I don’t use rinse aid?,Please update light color,0.013171029931277466
What happens if I don’t use rinse aid?,Please update light color,0.013171029931277466
What happens if I don’t use rinse aid?,Please update light color,0.013171029931277466
How do I start my dishwasher?,Set the temperature unit to Celsius,0.013170524084934649
What if my dishes still come out dirty?,Is it safe to put fragile items on the top rack?,0.013165612755458623
Can I change the washing cycle after I start it?,What is the max allowed heat temperature?,0.013164755769215317
Register user,Change the bulb color,0.013161680315540273
How do I know when to refill the rinse aid?,Increase the temperature,0.013157207275883459
Set the thermostat to cool,Delete all users,0.013154064053354446
Register user,Change the max heating temperature,0.013152700725295082
What type of brush should I use for tough spots?,Set minimum heat temperature to,0.013152472959091277
Can I wash the filters in the dishwasher?,Lower the minimum heat temperature,0.013146952758648436
Can I use a vinegar rinse in my dishwasher?,Please set the thermostat to heating,0.013145892353683897
Why are my plastics still wet after a wash?,Update min heat temperature,0.013144065345579894
Remove user,change bulb intensity,0.013140701619231806
Remove user,Change bulb intensity,0.013140701619231806
What if I forgot to add detergent?,Is it safe to put fragile items on the top rack?,0.013132926297779852
How often should I run the dishwasher?,Set the thermostat to cool,0.013131332451150227
What should I check if there's water left in the dishwasher?,Please update the more heating,0.013130763980582414
What is the light color?,Authentiate user removal,0.013129009528573668
What is the light color?,Authentiate user removal,0.013129009528573668
Can I delay the wash cycle for less than 4 hours?,Authentiate user removal,0.013127997166971179
How do I know which wash cycle to choose?,Change the minimum heating temperature to,0.01312785916494636
What does the Cancel function do?,Check bulb state,0.013126973181519414
What can I do about brown stains on my dishes?,Set the system to off,0.013119248798317905
Can I wash the filters in the dishwasher?,Change temperature unit to Fahrenheit,0.013118796937556382
Can I overload the dishwasher?,What is the maximum heat temperature?,0.013118248247923275
Should I rinse my dishes before putting them in the dishwasher?,Set the mode to heating,0.013117394950838503
Is it safe to wash all types of dishes?,how are you?,0.013111962841103761
What cleaning cycles can I choose from?,Set the system to off,0.013110953898787194
How do I know if I need to clean the lower filter?,Show me the upper limit for heating,0.013108956136945902
How can I keep my dishwasher clean?,Make it warmer,0.013104442273343172
What can I do if my dishes are still dirty after a wash?,Please update light color,0.0131043533361415
What can I do if my dishes are still dirty after a wash?,Please update light color,0.0131043533361415
What can I do if my dishes are still dirty after a wash?,Please update light color,0.0131043533361415
What can I do if my dishes are still dirty after a wash?,Please update light color,0.0131043533361415
What can I do if my dishes are still dirty after a wash?,Please update light color,0.0131043533361415
What kind of items can I wash in the top rack?,Please tell me what is the light brightness?,0.013101192983381381
What if the top rack is not level?,change color,0.013100480872145388
What if the top rack is not level?,Change color,0.013100480872145388
Why is there detergent left in the dispenser?,Please update color,0.013096059980357316
How much detergent should I use in the dishwasher?,Switch on the light,0.0130957129588746
How do I load the dishwasher correctly?,Switch to heating mode,0.01309178326386106
Who are you? What is your name?,Switch to off more,0.013091284120896492
What is rinse aid and why do I need it?,What do I do if the top rack won’t adjust?,0.013089082378371164
How do I prevent my dishes from chipping?,Change temperature unit to Fahrenheit,0.013088066182597417
Why is it important to replace the rinse aid dispenser cap?,Switch on the light,0.01308313302681309
How do I add rinse aid?,Decrease the temperature,0.013082928315214057
What does it mean when the dishwasher stops and starts frequently?,Tell me the highest heat setting,0.01307839742968812
Do I need any special products for filter cleaning?,Please update brightness,0.013077594823401432
Is there anything I shouldn’t clean my dishwasher with?,Show me the upper limit for heating,0.01307702754426612
How can I tell if I need more rinse aid?,What mode are we using right now?,0.013076957764181378
How can I tell if I need more rinse aid?,What mode are we using right now?,0.013076957764181378
What if there’s caked detergent in the dispenser?,Please update the more auto,0.013072340490115207
What's the best way to dry my dishes?,Adjust max heat temperature to,0.013070291343208307
What do I do if the motor stops in my dishwasher?,LivingRoom,0.013070177642386435
Can I use regular dish soap in the dishwasher?,Set the thermostat to cooling,0.013068760909763064
How do I know when my dishwasher cycle is done?,Please update the more auto,0.013065917245712683
Who can I call?,change bulb brightness,0.013064057032594778
Who can I call?,Change bulb brightness,0.013064057032594778
"Where should I place plastics, small plates, and glasses?",please tell me the mode of the thermostat,0.013058287702935545
"Where should I place plastics, small plates, and glasses?",please tell me the mode of the thermostat,0.013058287702935545
What is the Heat Dry option for?,Delete administrator,0.013037211197020525
What does the Sani Rinse option do?,Authenticate user enrolment,0.013034691201617498
What should I do if the door won't close?,I want to change the more off,0.013029358747490394
How do I add rinse aid to the dishwasher?,Check bulb state,0.01302235938107377
What if the spray arms are stuck?,Switch to heating mode,0.013022189419238469
How should I load the bottom rack?,Change the bulb color,0.013020748616122624
Is it safe to run the dishwasher when I'm not home?,Adjust the thermostat to,0.013018439449077155
What happens if I use the wrong detergent?,please tell me what is the mode of the thermostat?,0.013017733562098205
What happens if I use the wrong detergent?,please tell me what is the mode of the thermostat?,0.013017733562098205
Is it safe to wash all types of dishes?,Set the system to cooling,0.01301500451295997
What should I do if my dishwasher is not starting?,Switch to cooling more,0.013012549575856477
What should I check if my dishes are still dirty after a wash cycle?,Please set the system to off,0.01300719729671811
How do I start the dishwasher?,Check bulb state,0.013006950935147012
How do I add rinse aid to the dishwasher?,Tell me the highest heat setting,0.013006918869651295
How do I make sure the track stops close after putting the top rack in?,What is the minimum cooling temperature?,0.013005059962671024
Please change intensity,Authentiate user removal,0.01299848688682026
What causes spots and stains on my dishes?,Please adjust light color,0.012997030273723394
What causes spots and stains on my dishes?,Please adjust light color,0.012997030273723394
What causes spots and stains on my dishes?,Please adjust light color,0.012997030273723394
What causes spots and stains on my dishes?,Please adjust light color,0.012997030273723394
What causes spots and stains on my dishes?,Please adjust light color,0.012997030273723394
Does the dishwasher use a lot of water?,Register user,0.012985875228371175
Should I wash delicate dishes in the dishwasher?,Set the system to cool,0.012981446436741473
How do I clean the filters in my dishwasher?,Update min heat temperature,0.01297838826735339
How do I load tall objects like pots and pans?,I want to turn on the light,0.012972917978665077
Is it safe to put fragile items on the top rack?,Why are my dishes not completely clean after a wash?,0.012970745662501967
How do I clean the filters in my dishwasher?,hello,0.012968815853639959
How do I clean the dishwasher filter?,change brightness,0.01296837693661137
How do I clean the dishwasher filter?,Change brightness,0.01296837693661137
How do I load tall objects like pots and pans?,Set the thermostat to auto,0.01296164673618571
Please set the thermostat to auto,Authentiate user removal,0.012959158486362756
How can I avoid spots on my dishes?,Who can I call?,0.01295874641911415
How can I fix a dishwasher that leaks?,Put the thermostat in heat more,0.012955264167680093
How do I put the filters back in my dishwasher?,Authenticate user enrolment,0.012955175659741386
Can I wash large items if the top rack is still in place?,I want to set the temperature,0.012952197769688735
What type of detergent should I use?,Please set the thermostat to auto,0.01295130950272252
How do I add rinse aid?,What is the bulb intensity,0.01295052092816486
How do I add rinse aid?,What is the bulb intensity,0.01295052092816486
Can labels from bottles clog the dishwasher?,Set the thermostat to off,0.012942121712770746
What does the Cancel function do?,What is the light brightness?,0.012942066377457012
What does the Cancel function do?,What is the light brightness?,0.012942066377457012
How can I avoid bad smells in my dishwasher?,Please set the thermostat to off,0.012939993981405447
What should I do if I can't lift the top rack?,Which temperature unit is being used?,0.012935644745971885
How do I prevent my dishes from chipping?,What is the maximum heat temperature?,0.01293324149330113
Who can I call?,What is the intensity,0.012932975431105123
Who can I call?,What is the intensity,0.012932975431105123
hello,What is the minimum allowed cooling?,0.012932193772780928
Is it safe to wash all types of dishes?,What is the maximum cooling temperature?,0.012931791679295146
Is it safe to wash glass dishes in the dishwasher?,I want to change the mode heating,0.01292788815498724
What happens if I push the top rack all the way in while replacing it?,Please tell me what is the bulb brightness,0.012922307464271745
How do I set up my dishwasher?,Remove user,0.012921746926023922
What tools do I need to clean the filters?,Please change light color,0.012918027238740935
What tools do I need to clean the filters?,Please change light color,0.012918027238740935
What tools do I need to clean the filters?,Please change light color,0.012918027238740935
What tools do I need to clean the filters?,Please change light color,0.012918027238740935
What tools do I need to clean the filters?,Please change light color,0.012918027238740935
What if my dishes still come out dirty?,Switch to off more,0.012917854729566088
Why are my nonstick pans getting white spots?,Please update the more cooling,0.012915013988801119
How do I know if the top rack is safe to adjust?,BedRoom,0.012904895549729803
How do I clean the filters in the dishwasher?,change the thermostat temperature,0.012898870420309114
How do I clean the filters in the dishwasher?,Change the thermostat temperature,0.012898870420309114
How do I remove the top rack?,What type of brush should I use for tough spots?,0.012893931187885295
How do I know when a cycle is done?,Please update intensity,0.012891506583168701
What if the dishwasher does not start?,Adjust the lowest cooling temperature,0.012890170590808131
Do I need to use rinse aid in my dishwasher?,Please change intensity,0.012887082334125478
How do I replace the top rack after removing it?,How low can I set the cooling?,0.012884186545986092
What should I check if my dishes are still dirty after a wash cycle?,Put the thermostat in heat mode,0.012880497050131019
How can I remove stains or white spots inside my dishwasher?,how are you?,0.012875026595308425
What's the best way to load the bottom rack?,Please change light color,0.01287244007705357
What's the best way to load the bottom rack?,Please change light color,0.01287244007705357
What's the best way to load the bottom rack?,Please change light color,0.01287244007705357
What's the best way to load the bottom rack?,Please change light color,0.01287244007705357
What's the best way to load the bottom rack?,Please change light color,0.01287244007705357
"Where should I place plastics, small plates, and glasses?",What unit is the temperature in?,0.012864765598295275
"Where should I place plastics, small plates, and glasses?",I want to update the more auto,0.012858398116537337
Can I wash plastic items in the dishwasher?,Please update the mode off,0.012853865741205214
Can I run the dishwasher with just a few dishes?,Set the mode to auto,0.012852761918038786
Can I change the washing cycle after I start it?,What are light item clips used for?,0.012846372073684335
How can I fix orange stains on my plastic dishes?,Please set the thermostat to cool,0.012839962285713156
Can I wash plastic items in the dishwasher?,Switch to off mode,0.012828900345751506
Register admin,What is the bulb color,0.012827385188891888
Register admin,What is the bulb color,0.012827385188891888
What should I do before removing the top rack?,What is the light brightness?,0.012825041377904252
What should I do before removing the top rack?,What is the light brightness?,0.012825041377904252
Can I use any detergent in the dishwasher?,Please set the system to auto,0.012819091084865945
How do I load the dishwasher correctly?,I want to change the more cooling,0.012815433312827446
What can I do if my dishes are still dirty after a wash?,Set the thermostat to cool,0.012812227061328445
How do I know I am using the right amount of detergent?,Please set the system to cool,0.012809716037403558
Can I wash any type of dish in the dishwasher?,Please adjust light color,0.01280615990885281
Can I wash any type of dish in the dishwasher?,Please adjust light color,0.01280615990885281
Can I wash any type of dish in the dishwasher?,Please adjust light color,0.01280615990885281
Can I wash any type of dish in the dishwasher?,Please adjust light color,0.01280615990885281
Can I wash any type of dish in the dishwasher?,Please adjust light color,0.01280615990885281
Can I wash plastic dishes in the dishwasher?,Increase the temperature,0.01280599204665981
How do I clean the filters in the dishwasher?,Please update the mode auto,0.012804798466145179
Can I use regular dish soap in the dishwasher?,How do I turn off the Control Lock?,0.012801870012793235
How can I keep my dishwasher clean?,I want to change the mode heating,0.012799882986016614
Why is my dishwasher not draining?,Switch off the bulb,0.012799866709821535
Why does my dishwasher have an optical water sensor?,Tell me the upper cooling limit,0.01279427340498649
Can I use a vinegar rinse in my dishwasher?,I want to turn on the light,0.012793177260394115
Did I choose the right wash cycle?,Set max cooling to,0.012790111659467945
How do I start the dishwasher?,I want to change the more off,0.012785441694145049
Put the thermostat in heat more,Authenticate user enrolment,0.012784279556028802
Why are my nonstick pans getting white spots?,Please change bulb brightness,0.012776111296892732
Do I need to use rinse aid in my dishwasher?,Please set the thermostat to off,0.01277594648195669
How do I load tall objects like pots and pans?,turn off the bulb,0.012771601448060074
How do I load tall objects like pots and pans?,Turn off the bulb,0.012771601448060074
What do I do if the dishwasher isn't cleaning well?,Please update light color,0.012760727047750584
What do I do if the dishwasher isn't cleaning well?,Please update light color,0.012760727047750584
What do I do if the dishwasher isn't cleaning well?,Please update light color,0.012760727047750584
What do I do if the dishwasher isn't cleaning well?,Please update light color,0.012760727047750584
What do I do if the dishwasher isn't cleaning well?,Please update light color,0.012760727047750584
How can I improve my dishwasher's cleaning power?,Please adjust brightness,0.012753792719379552
How do I move a light item clip?,How can I tell if the dishwasher is getting power?,0.012752087796142769
Can I open the door and add dishes while it's running?,Change the upper limit for cooling,0.012748425506394902
How much detergent should I use in the dishwasher?,Show me the upper limit for heating,0.012737414214254436
Is there a certain amount of time for the Heat Dry option?,How do I replace the top rack after removing it?,0.01273419203903308
Where can I learn more about synaptics astra?,Please update brightness,0.012734180653646014
What's the best way to choose a wash cycle?,Set the mode to off,0.012731799948762071
What does the Clean light mean?,hello,0.012720333594017624
Can I put aluminum items in the dishwasher?,what's the time?,0.01271518683605661
Is it safe to wash all types of dishes?,Change the thermostat to use Celsius,0.012709772480071786
What should I check if there's water left in the dishwasher?,what's the time?,0.012707020462077171
How do I load dishes properly?,"OK, thank you.",0.012705318949758515
What is the best way to clean the inside of my dishwasher?,Please set the system to cooling,0.01270489352386296
How do I activate the Control Lock feature?,What is not covered under the warranty?,0.012695939341624659
How can I remove stains or white spots inside my dishwasher?,Please change brightness,0.012687897023831704
How do I know when a cycle is done?,Please change bulb brightness,0.012687471059251165
What is the light status?,Delete administrator,0.012686855065684136
How do I make sure the track stops close after putting the top rack in?,Tell me the thermostat temperature,0.012682683856191786
What is the Heat Dry option for?,Please tell me what is the light intensity?,0.012675321536487642
Who can I call?,Please tell me what is the bulb brightness?,0.012674684218634366
Who are you? What is your name?,I want to change the mode cooling,0.012674580126110668
Why are my nonstick pans getting white spots?,Set the temperature to,0.01267446334339981
How do I load tall objects like pots and pans?,Adjust max heat temperature to,0.012673115726756319
What if there are spots on my glasses after washing?,Please set the thermostat to auto,0.012669011061188264
What happens if I forget to add rinse aid?,Set the temperature unit to Celsius,0.01266828698737179
Can I wash the filters in the dishwasher?,Please change brightness,0.012663030861942794
Why is there condensation on my kitchen counter?,Set the temperature to,0.01266299171660815
Should I wash delicate dishes in the dishwasher?,Please set the system to auto,0.012662960532904208
How do I store the filters if I remove them for cleaning?,How high can I set the cooling?,0.012658242282165158
How do I keep the top rack in place after adjusting?,BedRoom,0.012650662264036227
Why are my dishes not completely clean after a wash?,Set the system to cool,0.012650416806513597
How should I clean my dishwasher if it smells bad?,Put the thermostat in auto more,0.012645129949019208
How do I check for hard water buildup?,Authenticate user enrolment,0.012641741923258957
How do I choose a washing cycle?,Please update the mode cooling,0.01263652403327644
What's the best way to dry my dishes?,change the thermostat temperature,0.012636507720107631
What's the best way to dry my dishes?,Change the thermostat temperature,0.012636507720107631
What should I do if I want to cancel the cycle?,Use Fahrenheit for temperature,0.012633069518789054
What if there are spots on my glasses after washing?,Put the thermostat in off more,0.012628402936299916
How do I remove black or gray marks from my dishes?,turn on the bulb,0.012619725625682702
How do I remove black or gray marks from my dishes?,Turn on the bulb,0.012619725625682702
How can I tell if my dishwasher isn’t draining well?,Put the thermostat in auto more,0.012618917274579738
How do I load the dishwasher correctly?,change the temperature,0.012612556209150642
How do I load the dishwasher correctly?,Change the temperature,0.012612556209150642
What if I need to cancel a cycle?,How do I remove white residue from the dishwasher?,0.01260877468164253
How can I avoid spots on my dishes?,Switch on the light,0.012607748754436578
How can I tell if my dishwasher isn’t draining well?,Put the thermostat in heat mode,0.012606316656036405
What do I do if my dishwasher doesn’t start?,Change the bulb color,0.012604546444259906
How do I reset my dishwasher?,What is the bulb color?,0.01260270505782059
How do I reset my dishwasher?,What is the bulb color?,0.01260270505782059
What is the best way to clean tough stains in my dishwasher?,how are you?,0.012602135066828321
What if the spray arms are stuck?,Switch the unit to Celsius,0.01259493042095568
What type of detergent should I use?,Put the thermostat in off mode,0.012580391090535287
Should I rinse my dishes before putting them in the dishwasher?,Set the thermostat to off,0.012577440784395592
What should I do if the dishwasher smells bad?,How do I move a light item clip?,0.012576766944263634
Why are my dishes still dirty after a wash?,Set the thermostat to auto,0.012575046942556695
Can I use regular dish soap in my dishwasher?,I want to change the more heating,0.012574936988216694
What is the lowest heat setting?,Authenticate user enrolment,0.012574855205110109
What if the Control Lock is activated and I need to use the dishwasher?,What is the ambient temperature?,0.012572720848134024
Do I need to use rinse aid in my dishwasher?,Please set the thermostat to auto,0.012572560192648427
How do I prepare my dishes before loading them into the dishwasher?,what's the time?,0.012571467478905758
Why are my dishes still dirty after washing?,Set the thermostat to auto,0.012569371879432018
Can I use soap to clean the filters?,Where can I learn more about synaptics astra?,0.012565949373125818
Can I delay the wash cycle for less than 4 hours?,Which mode is the thermostat in?,0.012565664095348563
Can I delay the wash cycle for less than 4 hours?,Which mode is the thermostat in?,0.012565664095348563
What are the cup shelves for?,What type of brush should I use for tough spots?,0.012564871186567928
What do I do if my dishwasher doesn’t start?,Increase the temperature,0.01256464040176715
How often should I add rinse aid?,Can you tell me the mode of the thermostat?,0.012562847220055108
How often should I add rinse aid?,Can you tell me the mode of the thermostat?,0.012562847220055108
Should I rinse my dishes before putting them in?,Please change color,0.012559158722911384
Is it safe to wash all types of dishes?,Set the mode to cooling,0.012558060783732616
What type of detergent should I use?,Please set the system to auto,0.012555429392966916
How can I clean the filter in the dishwasher?,Adjust max heat temperature to,0.012554293356482045
How do I remove white residue from the dishwasher?,Please adjust brightness,0.012554172784187606
How should I load the bottom rack?,What is the maximum heat temperature,0.012552883726217018
What is covered under the warranty for my dishwasher?,Set the maximum cool temperature to,0.012551759992108273
How do I know which wash cycle to choose?,Tell me more about this demo?,0.01254855671763765
What options can I add to my cycle?,How do I remove the top rack?,0.012544262009773495
What if my dishes still have spots after washing?,Put the thermostat in off more,0.012542601584067545
What should I check if my dishes are still dirty after a wash cycle?,Switch to heating more,0.012542224738073671
How do I adjust the rinse aid setting?,What is the temperature,0.012540763183691447
Why does my dishwasher run for a long time?,Can you tell me the mode of the thermostat?,0.012538195822852654
Why does my dishwasher run for a long time?,Can you tell me the mode of the thermostat?,0.012538195822852654
Can I wash large items if the top rack is still in place?,Tell me the upper cooling limit,0.012536832511564885
Do I need to use rinse aid in my dishwasher?,Please set the system to auto,0.012535530172253506
What is covered under the warranty for my dishwasher?,Change the minimum heating temperature to,0.012532687847748981
What water pressure do I need for my dishwasher?,Please tell me what is the bulb brightness?,0.012532671611888306
How do I load the dishwasher correctly?,How high can I set the cooling?,0.012527749952699271
hello,Switch to auto more,0.01252565614493427
Why is my dishwasher not draining?,Power on the light,0.012523813803369175
How do I reset the delay time?,What is the light intensity?,0.012515966455277375
How do I reset the delay time?,What is the light intensity?,0.012515966455277375
Can I overload the dishwasher?,Make the light brighter,0.012515653986114404
How do I know when a cycle is done?,change brightness,0.012514741952773722
How do I know when a cycle is done?,Change brightness,0.012514741952773722
How much detergent should I use in the dishwasher?,Tell me the lowest cooling limit,0.01251385128477737
How do I know I am using the right amount of detergent?,Adjust the thermostat to,0.012511584131587355
What if I forgot to add detergent?,Please change bulb brightness,0.012510237125374088
How do I add rinse aid to the dishwasher?,What is the intensity?,0.0125101489971779
How do I add rinse aid to the dishwasher?,What is the intensity?,0.0125101489971779
How should I load the bottom rack?,Tell me the upper cooling limit,0.012507666573417623
Is it safe to wash glass dishes in the dishwasher?,Please adjust color,0.012506582708816518
How can I solve the problem of filming on my dishes?,Set the light color to,0.012503165683510545
Why are my nonstick pans getting white spots?,Register admin,0.012502264112125273
Can I use regular dish soap in the dishwasher?,Set the temperature unit to Celsius,0.012498888269808599
How can I ensure my dishwasher smells fresh?,Put the thermostat in heat mode,0.01249562364132926
How should I care for the inside of the dishwasher?,Please set the system to auto,0.012491155834928706
Where can I learn more about synaptics astra?,Tell me the lowest cooling limit,0.012489368539370844
How do I clean the filters in the dishwasher?,Please tell me what is the bulb brightness,0.012486213742405848
Can I stop the dishwasher while it's running?,Is it hard to remove the filters?,0.012479775662717229
What is the bulb color?,Authentiate user removal,0.012479488887083008
What is the bulb color?,Authentiate user removal,0.012479488887083008
What happens if I don’t use enough detergent?,What is the intensity?,0.0124785642679262
What happens if I don’t use enough detergent?,What is the intensity?,0.0124785642679262
How can I fix orange stains on my plastic dishes?,Switch off the bulb,0.012478321080889306
What should I do if my dishes are still dirty after a cycle?,Please change light color,0.012477865949291348
What should I do if my dishes are still dirty after a cycle?,Please change light color,0.012477865949291348
What should I do if my dishes are still dirty after a cycle?,Please change light color,0.012477865949291348
What should I do if my dishes are still dirty after a cycle?,Please change light color,0.012477865949291348
What should I do if my dishes are still dirty after a cycle?,Please change light color,0.012477865949291348
Can I run the dishwasher with just a few dishes?,How high can I set the cooling?,0.012474350499140564
What if my dishes still come out dirty?,What is the temperature?,0.012471536825367476
What if my dishes still come out dirty?,What is the temperature?,0.012471536825367476
What if my dishes still come out dirty?,What is the temperature?,0.012471536825367476
Why are my nonstick pans getting white spots?,Raise the maximum cool threshold,0.012470663547743913
How often should I clean the filters?,I want to update the mode auto,0.012463492982665487
How do I turn on the dishwasher?,Please tell me what is the bulb color,0.012462817257812668
How do I clean the filters in my dishwasher?,Please tell me what is the bulb brightness?,0.012460004738602079
Who are you? What is your name?,please tell me the mode of the thermostat,0.012457114552312507
Who are you? What is your name?,please tell me the mode of the thermostat,0.012457114552312507
What happens if I don’t clean the filters?,Please set the system to cool,0.012456262791692794
How do I make sure the track stops close after putting the top rack in?,Set the light color to,0.012455743615795833
Where do I put the detergent?,Set the mode to auto,0.01245379264576236
What should I do if my dishwasher is not starting?,change the thermostat temperature,0.012453453827509089
What should I do if my dishwasher is not starting?,Change the thermostat temperature,0.012453453827509089
What if my dishes still come out dirty?,Switch to cooling more,0.012448835732021098
Can I use regular dish soap in my dishwasher?,Please set the thermostat to off,0.012445010830753708
How do I know when the cycle is done?,What is the intensity,0.012439916864023584
How do I know when the cycle is done?,What is the intensity,0.012439916864023584
What type of detergent should I use?,Put the thermostat in cool more,0.012439673245276877
Can I put aluminum items in the dishwasher?,Tell me more about this demo?,0.012439559089291247
Do I need to clean the filter in the dishwasher?,Authenticate user enrolment,0.012437620794964608
What if my dishes still come out dirty?,What temperature is the thermostat set to?,0.012436059564157092
How can I avoid spots on my dishes?,Raise the maximum cool threshold,0.012435347246679954
Please tell me what is the bulb brightness,Authenticate user enrolment,0.012434412994825908
What should I do if my dishes smell bad after washing?,Put the thermostat in cool mode,0.012431597013603145
How often should I add rinse aid?,please tell me what is the mode of the thermostat?,0.012430132237602476
How often should I add rinse aid?,please tell me what is the mode of the thermostat?,0.012430132237602476
What is the best way to load dishes?,What does the Cancel function do?,0.012428411902178561
How do I check the rinse aid level?,What is the temperature,0.012426062277161684
What can I do about brown stains on my dishes?,Set the minimum cool temperature to,0.01242266575992767
How do I prevent my dishes from chipping?,please tell me what is the mode of the thermostat,0.012412373626373416
How do I prevent my dishes from chipping?,please tell me what is the mode of the thermostat,0.012412373626373416
How can I fix a dishwasher that leaks?,Put the thermostat in off mode,0.012412281098568276
What does the Sani Rinse option do?,change bulb brightness,0.012404968406978512
What does the Sani Rinse option do?,Change bulb brightness,0.012404968406978512
How do I clean the outside of my dishwasher?,What mode are we using right now?,0.012402652568453867
How do I clean the outside of my dishwasher?,What mode are we using right now?,0.012402652568453867
What can I do if my dishes do not dry completely?,Which temperature unit is being used?,0.012399849424421686
Is there anything I shouldn’t clean my dishwasher with?,Please set the thermostat to auto,0.012395635958111592
What happens if I don’t use enough detergent?,How hot is it?,0.012387934814885376
What if the spray arms are stuck?,I want to change the more auto,0.012386916262817838
How can I wash larger items?,What is the lowest heat setting?,0.012383515983596285
How often should I clean the filters?,please tell me what is the mode of the thermostat?,0.012383007680560101
How often should I clean the filters?,please tell me what is the mode of the thermostat?,0.012383007680560101
What should I do if my glassware has spots?,Please change intensity,0.012382866717853542
How do I unlock the silverware basket?,What causes spots and stains on my dishes?,0.012380078115784756
What if I have very hard water?,Switch to heating more,0.012379043936627657
Can I wash any type of dish in the dishwasher?,What is the bulb color?,0.012376908173929418
Can I wash any type of dish in the dishwasher?,What is the bulb color?,0.012376908173929418
What does the Sani Rinse option do?,Where can I learn more about synaptics astra?,0.012376540474347423
What should I do in summer if I won’t use my dishwasher?,Dim the light,0.012375888318370647
Why is there condensation on my kitchen counter?,Please update the mode auto,0.012364262364995778
Do I need to clean the filter in the dishwasher?,Switch off the bulb,0.01236037165442251
Why do I need rinse aid?,Set the thermostat to off,0.01235403508075552
How do I load the dishwasher correctly?,Update the thermostat temperature,0.012349486895069345
What water pressure do I need for my dishwasher?,Check bulb state,0.012348726301625406
How can I make my dishes dry better?,What is the configured temperature?,0.012344211562286739
How do I choose a washing cycle?,What is the minimum cooling temperature?,0.012338660592035835
How can I tell if I need more rinse aid?,I want to change the mode auto,0.012336243016975196
Is it safe to wash all types of dishes?,Adjust max heat temperature to,0.01233348435322278
How do I add rinse aid to the dishwasher?,Please tell me what is the intensity?,0.012329429928959487
What should I do if my dishes are still dirty after a cycle?,Check bulb state,0.012329148671643073
What's the best way to dry my dishes?,What is not covered under the warranty?,0.012328121178599036
What happens if I don’t use enough detergent?,What is the minimum cooling temperature?,0.012322077201783688
Can I leave water in the dishwasher?,I want to update the mode off,0.012320132289456182
How can I avoid spots on my dishes?,Please set the thermostat to heating,0.012316907162899616
What is rinse aid and why do I need it?,Set the system to off,0.012309084512042108
Register user,How hot is it?,0.012308132211565657
What should I do if the Upper Filter does not seem locked in?,Set the maximum cool temperature to,0.012304958590859314
How do I know if I need to clean the filters?,turn on the bulb,0.012300259373165177
How do I know if I need to clean the filters?,Turn on the bulb,0.012300259373165177
Can I fit tall items in the dishwasher?,I want to change the mode auto,0.012299689739763125
How do I know when a cycle is done?,Change the thermostat to use Celsius,0.012295793846876197
Can I use regular dish soap in the dishwasher?,Set max cooling to,0.012295265253629587
What is the Heat Dry option for?,Make the light,0.012293622164719301
